index,label
167,0.99953806
168,0.99955565
169,0.00048494336
170,0.9995554
171,0.00034734828
172,0.00034734828
173,0.00034734828
174,0.99955565
175,0.00036832585
176,0.00034734828
177,0.0004968134
178,0.00034734828
179,0.99901927
180,0.00034734828
181,0.00034971203
182,0.00034761563
183,0.99828404
184,0.00037439566
185,0.99952424
186,0.00034734694
187,0.9995552
188,0.00034734828
189,0.00037854514
190,0.00036596137
191,0.000563421
192,0.00034734828
193,0.00036368732
194,0.00034734694
195,0.00041816873
196,0.00040836557
197,0.99955565
198,0.00040925544
199,0.00038311424
200,0.00049654895
201,0.0005296506
202,0.00034734828
203,0.00037854514
204,0.999542
205,0.99955016
206,0.9995552
207,0.99955565
208,0.00034734828
209,0.99952424
210,0.99944836
211,0.00034734694
212,0.0003759488
213,0.0004248682
214,0.9995552
215,0.99955565
216,0.99955565
217,0.99954224
218,0.99955505
219,0.0004103542
220,0.9995554
221,0.99954
222,0.99954224
223,0.00041508107
224,0.0009921583
225,0.00034734828
226,0.99955505
227,0.00034734828
228,0.0033659136
229,0.9995315
230,0.00034734694
231,0.999527
232,0.00034761563
233,0.99952424
234,0.99954224
235,0.99955505
236,0.99955565
237,0.00046356107
238,0.00037856319
239,0.0003479457
240,0.0006217865
241,0.00035801352
242,0.00035763654
243,0.9995554
244,0.00042610528
245,0.99955565
246,0.00045539968
247,0.0004636797
248,0.0004689392
249,0.00034734828
250,0.00036753961
251,0.99955565
252,0.00034734828
253,0.00034734828
254,0.00035786422
255,0.00394925
256,0.0003521021
257,0.99955565
258,0.00034734828
259,0.00034734828
260,0.00034734828
261,0.00043017493
262,0.99955565
263,0.99955565
264,0.9995553
265,0.99955565
266,0.99955195
267,0.9957468
268,0.00036842204
269,0.00034734828
270,0.9995521
271,0.00037813166
272,0.99955565
273,0.00034734828
274,0.9993844
275,0.0012438406
276,0.00038839478
277,0.00034734828
278,0.00034734828
279,0.00034734828
280,0.99955565
281,0.00034734828
282,0.9984596
283,0.00034734828
284,0.00035210076
285,0.00034734694
286,0.00051515
287,0.99955565
288,0.99941075
289,0.99952424
290,0.9995553
291,0.99955565
292,0.9985487
293,0.99955565
294,0.00034971203
295,0.00034734828
296,0.00035016742
297,0.00034734828
298,0.9995454
299,0.00044150976
300,0.0009709524
301,0.9995315
302,0.99955565
303,0.99895835
304,0.99955565
305,0.99955565
306,0.00089487265
307,0.00034734828
308,0.9994573
309,0.00037813166
310,0.00034734828
311,0.99955565
312,0.99949515
313,0.99955565
314,0.99955565
315,0.00037854514
316,0.000585126
317,0.00035828908
318,0.99955565
319,0.0004804433
320,0.00034734828
321,0.00037813018
322,0.99885225
323,0.00035285918
324,0.0003474932
325,0.00034776065
326,0.99955565
327,0.99955565
328,0.00036490423
329,0.9995315
330,0.99955505
331,0.00034734828
332,0.9995554
333,0.0003479457
334,0.99809307
335,0.0006335736
336,0.00034734694
337,0.99955565
338,0.9995554
339,0.99947494
340,0.00034734828
341,0.00035813963
342,0.00034761563
343,0.99955565
344,0.9995552
345,0.9995554
346,0.00041655265
347,0.00034734828
348,0.00037828938
349,0.0003474932
350,0.99955565
351,0.99955565
352,0.00034734828
353,0.00034734828
354,0.99955565
355,0.00046439894
356,0.9995427
357,0.00034734828
358,0.0004249016
359,0.0003474932
360,0.99955565
361,0.0003479457
362,0.00034824168
363,0.00034761563
364,0.99955565
365,0.00038160867
366,0.003423701
367,0.9993697
368,0.00034734828
369,0.9994221
370,0.00034734828
371,0.0003479457
372,0.00041808863
373,0.0004010396
374,0.0005477113
375,0.9995427
376,0.9995427
377,0.99955565
378,0.999527
379,0.000525522
380,0.99955565
381,0.99955565
382,0.00034761563
383,0.0004018356
384,0.00035993027
385,0.00034734828
386,0.99955505
387,0.00034734828
388,0.9995479
389,0.99952424
390,0.0007778265
391,0.9994791
392,0.999527
393,0.99955565
394,0.00034734828
395,0.99955565
396,0.999527
397,0.00034761563
398,0.00034734828
399,0.000375211
400,0.99942976
401,0.99955505
402,0.00034734694
403,0.0003479457
404,0.0003834091
405,0.9995552
406,0.0003495662
407,0.00034734828
408,0.99955565
409,0.0003495662
410,0.9995554
411,0.00034734828
412,0.00034734828
413,0.99955565
414,0.00034776065
415,0.99954045
416,0.00034734694
417,0.99955505
418,0.00034734694
419,0.0004527399
420,0.99955565
421,0.00034734828
422,0.00041791372
423,0.99955565
424,0.99955505
425,0.00038930238
426,0.00034734694
427,0.99955565
428,0.99955565
429,0.9995479
430,0.99955565
431,0.00034734694
432,0.00034734828
433,0.00034734828
434,0.00034734828
435,0.9995554
436,0.00034734694
437,0.0003992934
438,0.00047679234
439,0.00034753792
440,0.00034734828
441,0.99955565
442,0.99953425
443,0.0015925689
444,0.99955505
445,0.0003495662
446,0.99955505
447,0.0003479457
448,0.9980915
449,0.00038058433
450,0.00034734828
451,0.0004336693
452,0.99955565
453,0.00034734828
454,0.0004644007
455,0.0004456188
456,0.9995247
457,0.99955565
458,0.9994943
459,0.9993082
460,0.0018975893
461,0.0003495662
462,0.9969766
463,0.0003474932
464,0.9995479
465,0.0003479457
466,0.99955565
467,0.00034971203
468,0.00066535285
469,0.0003665967
470,0.0003521021
471,0.9993538
472,0.00058678415
473,0.00037813166
474,0.00039742276
475,0.00034734694
476,0.00034734828
477,0.00036722719
478,0.00034734828
479,0.00034734828
480,0.9995552
481,0.00034734828
482,0.9994442
483,0.99955565
484,0.9995554
485,0.9995315
486,0.00034734828
487,0.0004224696
488,0.0003577745
489,0.99955505
490,0.99955565
491,0.99955565
492,0.0003474932
493,0.00037813166
494,0.99955565
495,0.00034734828
496,0.99955565
497,0.0006644787
498,0.00039608745
499,0.99955565
500,0.9994764
501,0.0003521021
502,0.00034734828
503,0.99955565
504,0.9995552
505,0.9995378
506,0.0003474932
507,0.9995346
508,0.0003474932
509,0.99955565
510,0.99954224
511,0.9995197
512,0.99955505
513,0.99955565
514,0.00035782365
515,0.00034734828
516,0.0003521021
517,0.0003479457
518,0.00034734828
519,0.0003791962
520,0.99955565
521,0.00043030412
522,0.99954224
523,0.99955565
524,0.99955565
525,0.99955565
526,0.998321
527,0.0008422285
528,0.9993049
529,0.99955565
530,0.00035251016
531,0.0003521021
532,0.0012914409
533,0.00034809086
534,0.00039060463
535,0.0003474932
536,0.00073026604
537,0.00034734828
538,0.99923706
539,0.00044172702
540,0.999534
541,0.00034734828
542,0.000456597
543,0.00034734828
544,0.999348
545,0.00034734828
546,0.99940956
547,0.00034734828
548,0.00034734828
549,0.0007864701
550,0.99938
551,0.00044695672
552,0.99955565
553,0.99955565
554,0.99955565
555,0.99955565
556,0.0003665953
557,0.99955565
558,0.00039711563
559,0.0014244425
560,0.99955505
561,0.00034734828
562,0.99955565
563,0.99949765
564,0.99955565
565,0.99955565
566,0.0003479457
567,0.99955505
568,0.9994287
569,0.00038461387
570,0.99955565
571,0.00036462396
572,0.99955565
573,0.99955565
574,0.99955565
575,0.0003495662
576,0.9978605
577,0.9995554
578,0.00034809086
579,0.00034734828
580,0.00036612418
581,0.99955505
582,0.0003665967
583,0.00044070306
584,0.99955565
585,0.00034761563
586,0.99955565
587,0.00040287888
588,0.00036231053
589,0.9995554
590,0.9994636
591,0.9995552
592,0.00036137982
593,0.00034990296
594,0.99955505
595,0.00037813166
596,0.00035253994
597,0.99955565
598,0.99955505
599,0.00037007002
600,0.99842286
601,0.00038375228
602,0.99955505
603,0.0003933067
604,0.9995453
605,0.00034734828
606,0.99955565
607,0.99955565
608,0.00034734828
609,0.00038864533
610,0.00034734828
611,0.99955565
612,0.00034734694
613,0.00034824168
614,0.0005457324
615,0.99941397
616,0.99953246
617,0.0003476143
618,0.0003665967
619,0.00040091903
620,0.9995315
621,0.99954224
622,0.9983265
623,0.0003522055
624,0.00043279317
625,0.00034734828
626,0.998877
627,0.00095742755
628,0.99955565
629,0.9995521
630,0.0003479457
631,0.00035278147
632,0.999527
633,0.0003474932
634,0.00034734828
635,0.00034734828
636,0.99947554
637,0.99955565
638,0.99955505
639,0.0004420269
640,0.9995427
641,0.99955565
642,0.0003474932
643,0.00034734828
644,0.00034734828
645,0.99955016
646,0.0012843149
647,0.00034734828
648,0.99955565
649,0.00037842267
650,0.99955505
651,0.00034734828
652,0.99953806
653,0.0003479457
654,0.999527
655,0.00038402696
656,0.00034761563
657,0.00042081965
658,0.00034734828
659,0.0003479457
660,0.99955565
661,0.00034734828
662,0.00037000826
663,0.00034734828
664,0.0003479457
665,0.99955565
666,0.00034734828
667,0.00034734694
668,0.00034734828
669,0.00034734828
670,0.99955565
671,0.00048134517
672,0.00034734828
673,0.99955565
674,0.00056868105
675,0.99955565
676,0.9994357
677,0.00034734694
678,0.0003474932
679,0.99955386
680,0.00034734828
681,0.0005387679
682,0.99955565
683,0.0004030683
684,0.9995209
685,0.99955016
686,0.00046168859
687,0.99938977
688,0.99955565
689,0.99955565
690,0.0003479457
691,0.0003732992
692,0.00034734694
693,0.0010167229
694,0.00034824302
695,0.00049866067
696,0.0031646371
697,0.00034734828
698,0.9989254
699,0.99955565
700,0.00054482935
701,0.0003495662
702,0.0003479457
703,0.00034734828
704,0.99955565
705,0.00036608454
706,0.00034734828
707,0.00035786422
708,0.00034761563
709,0.99955565
710,0.00044251783
711,0.00037813166
712,0.99955565
713,0.9995378
714,0.9995554
715,0.99939823
716,0.00034761563
717,0.99955565
718,0.00034734828
719,0.0005288351
720,0.00034734828
721,0.99955565
722,0.0005593683
723,0.99955505
724,0.99955565
725,0.0003521021
726,0.0003541138
727,0.00034734828
728,0.00039086648
729,0.00034734828
730,0.99955565
731,0.00034734694
732,0.99955565
733,0.99955565
734,0.0003476829
735,0.00046773758
736,0.00034983523
737,0.00034734694
738,0.000368473
739,0.0017381377
740,0.99955565
741,0.00034734828
742,0.999542
743,0.00034734828
744,0.99952495
745,0.0003475366
746,0.00034734828
747,0.00057597074
748,0.9995552
749,0.00052931905
750,0.00034761563
751,0.0003521021
752,0.9992514
753,0.00034734828
754,0.0003759488
755,0.00037650345
756,0.99932015
757,0.00049181
758,0.00037834927
759,0.0003474932
760,0.99955565
761,0.0003794605
762,0.9992514
763,0.00035193464
764,0.00045539968
765,0.00034734828
766,0.99955505
767,0.9995552
768,0.99944323
769,0.00038930387
770,0.00034734828
771,0.99955565
772,0.99953806
773,0.9990439
774,0.9967974
775,0.00034734828
776,0.99953806
777,0.99955565
778,0.99955565
779,0.00039398178
780,0.00035233443
781,0.00034734828
782,0.9992963
783,0.0003476143
784,0.0003534182
785,0.9994142
786,0.99951303
787,0.0004580458
788,0.00034734828
789,0.99955565
790,0.00034734828
791,0.00036231053
792,0.00034734828
793,0.99954224
794,0.00034734828
795,0.00034761563
796,0.9995479
797,0.99938
798,0.99955565
799,0.0027280932
800,0.00034734694
801,0.00034956486
802,0.99938
803,0.0003665967
804,0.99955565
805,0.0003831128
806,0.00034734828
807,0.0003521021
808,0.0003524727
809,0.00034734828
810,0.00034734828
811,0.00038930387
812,0.99954224
813,0.99955386
814,0.9995554
815,0.9995554
816,0.00034734694
817,0.00035016742
818,0.000382369
819,0.99955565
820,0.99955565
821,0.00034734828
822,0.00034734828
823,0.99955565
824,0.00034734828
825,0.0003495662
826,0.99955565
827,0.99955565
828,0.9984201
829,0.99955565
830,0.9993844
831,0.0018173809
832,0.99955565
833,0.00034734828
834,0.0004636642
835,0.00034734828
836,0.0003495662
837,0.000368473
838,0.00034734828
839,0.00038893573
840,0.9993405
841,0.00035251153
842,0.99955255
843,0.9984664
844,0.99955565
845,0.00034734828
846,0.00037828938
847,0.00035193464
848,0.00038919813
849,0.0004945462
850,0.00034734828
851,0.9989254
852,0.00037813166
853,0.0004399423
854,0.00050217536
855,0.0003479457
856,0.9992514
857,0.00046181976
858,0.00034734828
859,0.99955565
860,0.00045125105
861,0.0003521021
862,0.00034734828
863,0.99954224
864,0.79393834
865,0.00038034839
866,0.00035854155
867,0.99955565
868,0.00039519847
869,0.00035251153
870,0.99955565
871,0.9994423
872,0.00034734828
873,0.9995554
874,0.00041946012
875,0.99955565
876,0.0003638269
877,0.99955565
878,0.99955565
879,0.99955565
880,0.99955016
881,0.99955565
882,0.00034761563
883,0.00034956486
884,0.00034734694
885,0.99955565
886,0.9995315
887,0.00034734694
888,0.0011866959
889,0.00034734828
890,0.00034761563
891,0.00039112833
892,0.00035511228
893,0.99955565
894,0.00034734828
895,0.99955505
896,0.99955565
897,0.99955565
898,0.99955505
899,0.9948597
900,0.00034734828
901,0.00034734828
902,0.0003495662
903,0.00038930387
904,0.99955565
905,0.99955565
906,0.0004433446
907,0.00034734828
908,0.00034734828
909,0.9995372
910,0.00034809086
911,0.0011786462
912,0.00041060618
913,0.00034734828
914,0.00041489868
915,0.0003479457
916,0.99955565
917,0.00034734694
918,0.99955565
919,0.00034734828
920,0.00035610085
921,0.00034734828
922,0.00037813166
923,0.00034809086
924,0.9993844
925,0.99955505
926,0.00034734828
927,0.9993844
928,0.9995315
929,0.0006702429
930,0.99955565
931,0.00036674962
932,0.00034734828
933,0.0003577745
934,0.00042861747
935,0.0003495662
936,0.00034734828
937,0.99955565
938,0.99955565
939,0.0003521021
940,0.00034734828
941,0.0005268614
942,0.00041060618
943,0.0003474932
944,0.0005112072
945,0.00034761563
946,0.99955565
947,0.99923944
948,0.00034734694
949,0.00039810376
950,0.9995552
951,0.9995554
952,0.0003474932
953,0.9995427
954,0.00043034455
955,0.00034734828
956,0.0003479457
957,0.0011528092
958,0.99955565
959,0.99955195
960,0.99955565
961,0.00038176292
962,0.99955505
963,0.00035511228
964,0.00034734694
965,0.99955565
966,0.0003827441
967,0.00039786572
968,0.0004021878
969,0.00034983392
970,0.00034734828
971,0.00034734828
972,0.00036035758
973,0.9989254
974,0.9995552
975,0.99955565
976,0.00034734828
977,0.00034734828
978,0.99952614
979,0.99955505
980,0.99955565
981,0.00037714845
982,0.0003503135
983,0.99955565
984,0.00043643714
985,0.00034734828
986,0.00034761563
987,0.9994711
988,0.0008469514
989,0.00037842125
990,0.99955565
991,0.99955565
992,0.99955565
993,0.00043395237
994,0.00050878123
995,0.99955565
996,0.9995346
997,0.00041640358
998,0.00034956486
999,0.9995453
1000,0.00034734828
1001,0.99954224
1002,0.00034734828
1003,0.00035224902
1004,0.99955565
1005,0.0003495662
1006,0.00047598223
1007,0.9995479
1008,0.99955565
1009,0.00034734828
1010,0.9995552
1011,0.999519
1012,0.99955565
1013,0.99955565
1014,0.99951077
1015,0.00034761563
1016,0.0004337115
1017,0.00047779077
1018,0.00048334614
1019,0.9995346
1020,0.9993181
1021,0.00034734828
1022,0.99955565
1023,0.000525018
1024,0.99952424
1025,0.99934334
1026,0.0005635886
1027,0.99955505
1028,0.00034734694
1029,0.99955565
1030,0.99955434
1031,0.00034734828
1032,0.99955565
1033,0.99955565
1034,0.00034956486
1035,0.99955565
1036,0.99955505
1037,0.0011635161
1038,0.00049552275
1039,0.9993407
1040,0.00034734828
1041,0.99955565
1042,0.0003495662
1043,0.999527
1044,0.99955565
1045,0.00034734694
1046,0.99954224
1047,0.00053169
1048,0.99955565
1049,0.0003474932
1050,0.99954224
1051,0.99955565
1052,0.00037948025
1053,0.00034971203
1054,0.99955565
1055,0.99955565
1056,0.99955565
1057,0.00035251153
1058,0.99955565
1059,0.99955565
1060,0.00034734828
1061,0.0003699779
1062,0.00034734828
1063,0.000849403
1064,0.99946576
1065,0.0003474932
1066,0.00034734828
1067,0.99955565
1068,0.00034734828
1069,0.99955565
1070,0.0004216185
1071,0.0006519672
1072,0.00034734694
1073,0.99954057
1074,0.0003479457
1075,0.00034734828
1076,0.0004256634
1077,0.0003474932
1078,0.00047185217
1079,0.0003479457
1080,0.00040919555
1081,0.00034761563
1082,0.99955565
1083,0.0024225393
1084,0.99955505
1085,0.00034734828
1086,0.00034761563
1087,0.99953485
1088,0.0003474932
1089,0.99903786
1090,0.0003831243
1091,0.00062951737
1092,0.00038190326
1093,0.99952424
1094,0.0003577745
1095,0.0003875661
1096,0.99937063
1097,0.0003495662
1098,0.0003474932
1099,0.00040740552
1100,0.000354009
1101,0.99955505
1102,0.00034734694
1103,0.99955565
1104,0.00034734828
1105,0.9994598
1106,0.99955565
1107,0.9992655
1108,0.0003495662
1109,0.99955505
1110,0.9990171
1111,0.99898165
1112,0.99955565
1113,0.00040357368
1114,0.99955565
1115,0.9994998
1116,0.99955505
1117,0.00036687887
1118,0.99940944
1119,0.00034983523
1120,0.00034734828
1121,0.99955505
1122,0.00039722316
1123,0.00034734828
1124,0.00037931566
1125,0.99955565
1126,0.00034753792
1127,0.0006208692
1128,0.99955565
1129,0.000368473
1130,0.00034734828
1131,0.99955565
1132,0.99955505
1133,0.0006125628
1134,0.99953806
1135,0.99955505
1136,0.99905974
1137,0.99955565
1138,0.00034776065
1139,0.99955565
1140,0.00036115787
1141,0.00034734828
1142,0.99952424
1143,0.00048008986
1144,0.99955565
1145,0.00041011954
1146,0.00034761563
1147,0.00035495608
1148,0.0003495662
1149,0.00034734828
1150,0.9995553
1151,0.99955565
1152,0.99955016
1153,0.00034734828
1154,0.00034734828
1155,0.0013420103
1156,0.00034734828
1157,0.999315
1158,0.9995479
1159,0.00034734828
1160,0.99955565
1161,0.00034734828
1162,0.0003875661
1163,0.00034734828
1164,0.00035193464
1165,0.0004826666
1166,0.0003495662
1167,0.0004358744
1168,0.00035786422
1169,0.99953806
1170,0.00034734828
1171,0.99955565
1172,0.00038391238
1173,0.99955565
1174,0.00034734828
1175,0.00034734694
1176,0.99955195
1177,0.0012172033
1178,0.00039620488
1179,0.9979691
1180,0.99954224
1181,0.0012775254
1182,0.99954224
1183,0.99955505
1184,0.00035016742
1185,0.000563421
1186,0.99955565
1187,0.00034734694
1188,0.0004590969
1189,0.99955565
1190,0.0003715618
1191,0.00038402696
1192,0.0003538415
1193,0.0003539891
1194,0.9993844
1195,0.0009888771
1196,0.00035193464
1197,0.00058306614
1198,0.00034734694
1199,0.99954224
1200,0.99955565
1201,0.00047071988
1202,0.00034761563
1203,0.9995479
1204,0.00053828873
1205,0.99947065
1206,0.0003479457
1207,0.00046356107
1208,0.0012091859
1209,0.99955565
1210,0.00034734694
1211,0.99955565
1212,0.99955565
1213,0.99955565
1214,0.0003524727
1215,0.00034734828
1216,0.00034734828
1217,0.9992894
1218,0.00047269848
1219,0.99954754
1220,0.0005124159
1221,0.99955565
1222,0.00058804103
1223,0.99955565
1224,0.00034956486
1225,0.000668739
1226,0.99953246
1227,0.00035521894
1228,0.00034734828
1229,0.99955505
1230,0.0011502579
1231,0.99955565
1232,0.0004750759
1233,0.9931109
1234,0.00038697445
1235,0.00040362563
1236,0.0003474932
1237,0.999273
1238,0.00034734828
1239,0.99955565
1240,0.00034734828
1241,0.99955565
1242,0.0005097006
1243,0.00034734828
1244,0.99954945
1245,0.99955505
1246,0.99955505
1247,0.99955565
1248,0.00040850142
1249,0.0004213226
1250,0.0014629846
1251,0.99944955
1252,0.00038418712
1253,0.99955565
1254,0.9995552
1255,0.0003479457
1256,0.00038402696
1257,0.00034734828
1258,0.00034734828
1259,0.99954224
1260,0.9995396
1261,0.99955565
1262,0.00034734828
1263,0.9995247
1264,0.00034734828
1265,0.00034734828
1266,0.0003521021
1267,0.9993993
1268,0.99955565
1269,0.00035224902
1270,0.9993569
1271,0.99955565
1272,0.0005979506
1273,0.99955565
1274,0.00034734828
1275,0.0003495662
1276,0.00041996705
1277,0.99946576
1278,0.99955565
1279,0.9994816
1280,0.00034809086
1281,0.00034734828
1282,0.00034734828
1283,0.0003474932
1284,0.99955565
1285,0.00034734828
1286,0.00034761563
1287,0.00034734828
1288,0.00038930387
1289,0.00036692747
1290,0.00034734828
1291,0.0003479457
1292,0.99955505
1293,0.99955565
1294,0.00035237308
1295,0.999527
1296,0.99955505
1297,0.000830221
1298,0.99952924
1299,0.99955565
1300,0.00034734828
1301,0.00034734828
1302,0.0003495662
1303,0.99954814
1304,0.99955505
1305,0.99955565
1306,0.00034734828
1307,0.9995479
1308,0.00034734828
1309,0.9995554
1310,0.99954224
1311,0.0003645991
1312,0.00034734828
1313,0.0011192594
1314,0.99955565
1315,0.0003665967
1316,0.999231
1317,0.99955565
1318,0.99955565
1319,0.99954224
1320,0.00034761563
1321,0.00036008045
1322,0.00055116636
1323,0.00034843181
1324,0.00045032203
1325,0.99955505
1326,0.99955565
1327,0.99955565
1328,0.9994597
1329,0.00034734828
1330,0.9995372
1331,0.9995552
1332,0.00034734828
1333,0.9992236
1334,0.0003495662
1335,0.99955565
1336,0.00034734694
1337,0.00034734828
1338,0.00067287043
1339,0.99955565
1340,0.99951184
1341,0.00034734828
1342,0.00034734828
1343,0.99955565
1344,0.9993844
1345,0.00047935822
1346,0.00046111748
1347,0.9992065
1348,0.99953806
1349,0.99955565
1350,0.9993844
1351,0.00034734694
1352,0.00047568718
1353,0.99906486
1354,0.0003665967
1355,0.00034761563
1356,0.0004213226
1357,0.0003503135
1358,0.9995315
1359,0.00034734828
1360,0.00057694764
1361,0.9995378
1362,0.99955565
1363,0.9989403
1364,0.0003665967
1365,0.00035193464
1366,0.0020856676
1367,0.00083180435
1368,0.00046359794
1369,0.9995552
1370,0.00035285918
1371,0.0003495662
1372,0.00037042578
1373,0.00048378127
1374,0.0006215513
1375,0.00034734828
1376,0.001375122
1377,0.99955565
1378,0.00040985981
1379,0.000368473
1380,0.00034734694
1381,0.9994898
1382,0.99937963
1383,0.999554
1384,0.00061189383
1385,0.998524
1386,0.9995346
1387,0.99955565
1388,0.00034734828
1389,0.00042918226
1390,0.00038573012
1391,0.99954224
1392,0.00038054603
1393,0.99953806
1394,0.99954224
1395,0.94703823
1396,0.999371
1397,0.0003524727
1398,0.00034734828
1399,0.00042366137
1400,0.9995552
1401,0.00036842067
1402,0.0003476143
1403,0.00037813166
1404,0.9995289
1405,0.99955565
1406,0.99955565
1407,0.99954224
1408,0.99834657
1409,0.0003495662
1410,0.00034734828
1411,0.99955565
1412,0.0006745369
1413,0.00038893573
1414,0.99952805
1415,0.0003521021
1416,0.0003476143
1417,0.00034734828
1418,0.99955505
1419,0.00040442945
1420,0.00034734828
1421,0.9995521
1422,0.99955505
1423,0.99955505
1424,0.9995315
1425,0.00038565623
1426,0.99955565
1427,0.99955565
1428,0.99955565
1429,0.99955565
1430,0.9995378
1431,0.99955565
1432,0.99955565
1433,0.00034776065
1434,0.0003912814
1435,0.00034734828
1436,0.00034761563
1437,0.00034734828
1438,0.00034734694
1439,0.00034734828
1440,0.0003495662
1441,0.00040545416
1442,0.99938
1443,0.99955565
1444,0.9995479
1445,0.0003645977
1446,0.99955565
1447,0.0003665967
1448,0.9995409
1449,0.99955565
1450,0.00034734828
1451,0.00038935305
1452,0.00037935437
1453,0.99955505
1454,0.00034761563
1455,0.0004243426
1456,0.9994597
1457,0.00034734828
1458,0.00035786422
1459,0.00040341733
1460,0.00036687887
1461,0.0011232365
1462,0.00037813166
1463,0.00034734828
1464,0.0003474932
1465,0.99955565
1466,0.9995554
1467,0.00043371582
1468,0.0003479457
1469,0.00040836557
1470,0.00034734828
1471,0.99910045
1472,0.00040287888
1473,0.99938
1474,0.99955565
1475,0.9991242
1476,0.99955505
1477,0.0003479457
1478,0.99954224
1479,0.99955565
1480,0.00034734828
1481,0.00034734828
1482,0.00034956486
1483,0.99951017
1484,0.99955565
1485,0.99955565
1486,0.9992054
1487,0.99902976
1488,0.00055547146
1489,0.0003831128
1490,0.99936324
1491,0.00034956486
1492,0.00034734828
1493,0.99955505
1494,0.00047568718
1495,0.99955565
1496,0.00034761563
1497,0.99954623
1498,0.9995454
1499,0.0004597545
1500,0.9986577
1501,0.00042345666
1502,0.99955565
1503,0.00034956486
1504,0.9995479
1505,0.99951017
1506,0.99955505
1507,0.9995479
1508,0.9995427
1509,0.99955565
1510,0.00039608745
1511,0.00048576275
1512,0.99955505
1513,0.00034761563
1514,0.00034734694
1515,0.99955565
1516,0.00034734828
1517,0.00034734828
1518,0.9995521
1519,0.99955565
1520,0.0003521021
1521,0.99955565
1522,0.99955565
1523,0.00034734828
1524,0.00034734828
1525,0.9995372
1526,0.99955565
1527,0.00034734828
1528,0.000521647
1529,0.0003665967
1530,0.00034734828
1531,0.00034734828
1532,0.99955565
1533,0.99955565
1534,0.00035224902
1535,0.00034734828
1536,0.00049801415
1537,0.00034734828
1538,0.99955565
1539,0.99955565
1540,0.99955565
1541,0.99955565
1542,0.9994597
1543,0.00034734828
1544,0.00034971203
1545,0.99955505
1546,0.99954224
1547,0.00034734828
1548,0.9993844
1549,0.99955565
1550,0.99955565
1551,0.00034761563
1552,0.99955565
1553,0.99955565
1554,0.9995554
1555,0.00034734694
1556,0.0005750651
1557,0.99955565
1558,0.0003550708
1559,0.00034734694
1560,0.00034761563
1561,0.99950635
1562,0.99954224
1563,0.99951255
1564,0.99955565
1565,0.00035792377
1566,0.99941385
1567,0.99955505
1568,0.99950635
1569,0.00034734828
1570,0.998689
1571,0.99955565
1572,0.99955565
